Score	HelpfulnessRatio	ReviewLength	UserReviewCount	ProductReviewCount	Positive
5	0.6666666666666666	491	8	385	1
5	0.0	220	2	15	1
5	0.0	198	1	913	1
5	0.0	310	10	542	1
5	0.7	2653	43	202	1
5	0.3333333333333333	233	1	151	1
5	0.5	141	2	4	1
5	0.5	628	1	5	1
4	0.0	250	4	387	1
5	0.3333333333333333	190	1	2	1
1	0.75	852	2	542	0
5	0.0	118	3	46	1
2	0.0	102	1	72	0
4	0.0	123	3	3	1
5	0.0	206	9	1	1
5	0.0	453	48	66	1
5	0.0	605	11	191	1
5	0.0	287	6	38	1
4	0.0	361	22	114	1
5	0.0	124	2	1	1
3	0.3333333333333333	596	1	12	0
4	0.6666666666666666	696	4	3	1
2	0.16666666666666666	110	11	117	0
5	0.0	613	23	16	1
5	0.5	479	1	17	1
3	0.0	329	5	27	0
5	0.0	196	2	154	1
5	0.5	417	6	27	1
4	0.0	116	25	170	1
5	0.6666666666666666	575	8	246	1
5	0.0	141	8	178	1
5	0.0	109	20	2	1
5	0.0	247	6	119	1
3	0.6153846153846154	785	11	155	0
5	0.0	303	15	2	1
2	0.0	300	2	335	0
5	0.0	184	1	25	1
5	0.5	291	26	8	1
5	0.3333333333333333	275	17	27	1
5	0.5	353	4	167	1
5	0.0	222	4	487	1
1	0.0	118	1	305	0
2	0.5714285714285714	237	11	117	0
5	0.5	101	4	7	1
5	0.0	178	2	2	1
1	0.0	324	3	171	0
4	0.5	915	1	56	1
3	0.0	240	4	457	0
5	0.5	582	3	17	1
5	0.0	437	2	12	1
3	0.0	149	1	52	0
4	0.0	699	3	1	1
4	0.5	343	4	20	1
1	0.42857142857142855	92	1	7	0
4	0.0	118	1	913	1
5	0.75	636	1	31	1
1	0.16666666666666666	685	3	48	0
2	0.6666666666666666	107	1	6	0
5	0.5	360	13	3	1
5	0.0	141	3	138	1
5	0.0	364	22	80	1
5	0.0	159	1	12	1
4	0.0	248	15	112	1
1	0.0	943	3	1	0
1	0.0	112	1	33	0
5	0.5	480	5	1	1
5	0.0	204	10	29	1
5	0.75	346	1	7	1
5	0.0	501	5	326	1
5	0.5	83	5	149	1
1	0.5	346	1	1	0
5	0.0	106	2	28	1
2	0.6666666666666666	179	3	12	0
5	0.9230769230769231	877	2	4	1
5	0.0	144	3	9	1
4	0.0	247	4	66	1
2	0.3333333333333333	85	12	119	0
5	0.75	390	14	2	1
4	0.0	541	3	30	1
5	0.0	100	5	57	1
5	0.8571428571428571	210	3	33	1
4	0.0	124	4	3	1
2	0.5	343	15	72	0
5	0.0	361	17	65	1
5	0.0	292	2	556	1
5	0.5	476	1	4	1
5	0.0	227	1	8	1
2	0.0	602	2	8	0
5	0.6666666666666666	155	6	147	1
3	0.0	875	63	218	0
5	0.8333333333333334	178	3	21	1
2	0.6666666666666666	267	1	28	0
5	0.6666666666666666	140	9	52	1
3	0.5	250	23	6	0
5	0.0	661	37	38	1
5	0.9333333333333333	77	1	40	1
5	0.9210526315789473	491	1	87	1
1	0.0	344	1	3	0
5	0.0	323	4	457	1
5	0.5	328	3	4	1
4	0.0	444	1	3	1
5	0.5	151	1	7	1
5	0.0	268	7	244	1
5	0.0	186	2	61	1
5	0.0	193	14	217	1
4	0.0	958	5	2	1
4	0.8	167	11	45	1
5	0.0	147	2	32	1
5	0.5384615384615384	320	24	196	1
5	0.0	112	1	10	1
5	0.6666666666666666	90	1	20	1
5	0.0	139	1	38	1
5	0.6666666666666666	214	14	94	1
1	0.5	375	4	455	0
1	0.0	1026	8	118	0
4	0.7692307692307693	391	18	36	1
5	0.0	466	37	178	1
5	0.5	745	3	27	1
4	0.3333333333333333	781	14	166	1
3	0.6923076923076923	1090	5	232	0
3	0.8	718	1	3	0
5	0.6666666666666666	212	27	2	1
5	0.6666666666666666	80	8	178	1
5	0.0	225	7	632	1
5	0.5	125	3	11	1
2	0.0	455	20	76	0
5	0.0	239	1	9	1
5	0.0	304	9	101	1
5	0.0	158	1	15	1
5	0.0	144	4	4	1
4	0.8333333333333334	1341	1	3	1
5	0.0	216	1	89	1
5	0.6666666666666666	222	19	60	1
2	0.6	1041	1	120	0
3	0.0	323	2	2	0
5	0.0	435	1	20	1
1	0.5	339	4	6	0
5	0.875	534	10	107	1
5	0.0	284	1	3	1
4	0.0	653	2	186	1
5	0.5	461	4	3	1
5	0.0	229	5	332	1
5	0.0	591	1	4	1
5	0.0	106	1	27	1
5	0.6666666666666666	202	25	170	1
5	0.0	371	1	53	1
5	0.0	566	6	71	1
3	0.36363636363636365	500	2	22	0
5	0.5	122	4	18	1
5	0.0	395	1	567	1
5	0.5	98	1	31	1
4	0.0	517	1	6	1
5	0.5	94	15	542	1
5	0.3333333333333333	396	4	491	1
5	0.2857142857142857	515	4	14	1
4	0.0	594	9	72	1
5	0.0	118	1	2	1
1	0.75	155	1	8	0
4	0.0	106	1	2	1
1	0.0	687	6	455	0
5	0.5	308	1	30	1
3	0.0	209	1	1	0
5	0.75	862	2	29	1
5	0.3333333333333333	124	14	218	1
3	0.5	670	176	126	0
3	0.0	120	2	3	0
5	0.6666666666666666	114	1	34	1
4	0.0	539	1	151	1
2	0.5833333333333334	1019	1	117	0
5	0.0	127	28	542	1
1	0.75	222	2	1	0
5	0.5	477	2	30	1
5	0.0	124	4	632	1
5	0.0	120	12	2	1
5	0.0	355	5	172	1
5	0.0	167	2	5	1
5	0.0	178	1	18	1
5	0.0	263	1	21	1
5	0.5	200	1	10	1
5	0.5	122	1	1	1
5	0.5	750	11	19	1
4	0.6666666666666666	521	3	190	1
4	0.0	288	4	413	1
5	0.0	407	4	43	1
1	0.5	148	14	217	0
5	0.0	193	8	15	1
5	0.0	538	1	7	1
5	0.0	765	7	332	1
1	0.125	1112	8	28	0
4	0.0	667	7	261	1
3	0.5	192	2	30	0
5	0.75	248	8	28	1
5	0.0	122	2	4	1
5	0.0	270	4	455	1
4	0.5	371	3	9	1
4	0.9	248	1	11	1
5	0.0	132	12	385	1
5	0.0	265	40	202	1
5	0.75	613	3	19	1
5	0.3333333333333333	236	125	209	1
5	0.5	1016	2	59	1
4	0.0	353	14	8	1
3	0.0	87	12	159	0
5	0.0	848	3	254	1
5	0.5	539	117	295	1
5	0.6666666666666666	181	3	14	1
5	0.0	553	1	1	1
5	0.6666666666666666	307	1	13	1
4	0.6666666666666666	188	1	13	1
4	0.0	149	3	47	1
4	0.0	91	10	41	1
5	0.0	1357	1	49	1
5	0.5	123	2	26	1
5	0.0	195	7	632	1
5	0.6666666666666666	249	18	4	1
2	0.0	144	9	455	0
4	0.5	187	2	10	1
5	0.5	104	25	170	1
5	0.0	238	1	85	1
5	0.0	229	1	39	1
5	0.0	621	2	122	1
2	0.7142857142857143	177	2	61	0
5	0.8	379	50	23	1
4	0.0	253	5	193	1
5	0.8571428571428571	87	10	219	1
5	0.3333333333333333	880	55	62	1
5	0.6666666666666666	131	1	1	1
5	0.0	429	1	1	1
4	0.6666666666666666	109	2	134	1
5	0.0	161	6	39	1
5	0.0	202	15	126	1
5	0.0	1325	4	1	1
5	0.0	268	16	564	1
3	0.5	353	10	219	0
5	0.0	120	12	174	1
3	0.0	318	1	8	0
5	0.0	214	1	71	1
2	0.0	463	9	78	0
5	0.0	125	1	3	1
5	0.6666666666666666	257	1	1	1
5	0.0	198	12	49	1
1	0.75	879	1	40	0
5	0.0	170	15	43	1
1	0.18181818181818182	225	7	206	0
1	0.25	136	1	5	0
4	0.5	293	5	49	1
1	0.0	703	5	6	0
5	0.5	308	14	301	1
3	0.6666666666666666	322	7	172	0
5	0.0	418	1	4	1
5	0.3333333333333333	88	3	389	1
3	0.0	109	2	4	0
2	0.0	414	42	288	0
4	0.0	244	13	170	1
5	0.6666666666666666	706	142	25	1
4	0.8235294117647058	257	1	56	1
5	0.5	118	1	3	1
5	0.0	710	2	556	1
5	0.0	134	1	1	1
5	0.9666666666666667	1008	1	53	1
4	0.5	296	1	40	1
5	0.8333333333333334	486	1	5	1
5	0.5	430	3	68	1
5	0.0	274	1	1	1
3	0.0	482	22	166	0
5	0.3333333333333333	514	13	6	1
5	0.5	261	2	26	1
1	0.14285714285714285	162	5	26	0
4	0.0	306	8	385	1
5	0.0	272	11	94	1
5	0.5	222	1	101	1
1	0.0	819	8	31	0
5	0.0	576	389	1	1
5	0.0	214	2	38	1
5	0.9	340	1	7	1
5	0.5	213	6	90	1
5	0.5	207	2	15	1
5	0.0	412	1	25	1
5	0.6666666666666666	518	4	2	1
5	0.8	1392	63	10	1
5	0.0	89	7	172	1
5	0.0	354	9	173	1
3	0.0	153	1	61	0
5	0.0	154	9	173	1
5	0.0	422	126	78	1
5	0.6666666666666666	444	1	11	1
1	0.0	103	1	25	0
5	0.0	123	4	632	1
5	0.0	1647	4	209	1
5	0.0	141	2	506	1
5	0.7692307692307693	131	8	56	1
5	0.0	268	2	232	1
5	0.875	364	1	21	1
5	0.6666666666666666	158	1	7	1
5	0.0	288	14	137	1
5	0.5	259	6	11	1
5	0.0	145	13	2	1
5	0.0	370	6	8	1
5	0.5	270	5	6	1
5	0.8888888888888888	367	2	10	1
4	0.0	408	8	166	1
1	0.7	779	3	42	0
5	0.6666666666666666	990	1	3	1
5	0.6666666666666666	147	10	151	1
4	0.6666666666666666	322	1	94	1
2	0.0	603	113	341	0
5	0.0	333	17	304	1
5	0.0	560	1	5	1
5	0.3333333333333333	203	1	26	1
1	0.5	729	1	8	0
4	0.0	182	18	105	1
4	0.0	285	9	564	1
5	0.0	262	14	67	1
5	0.8333333333333334	125	5	3	1
5	0.0	341	1	13	1
1	0.3333333333333333	402	2	30	0
5	0.5	199	2	6	1
5	0.6666666666666666	252	2	10	1
5	0.0	240	9	455	1
5	0.8333333333333334	1113	18	1	1
5	0.0	796	6	21	1
5	0.0	321	1	28	1
5	0.0	337	7	73	1
5	0.75	411	1	17	1
5	0.0	375	27	564	1
3	0.0	316	1	8	0
5	0.5	300	2	254	1
2	0.0	613	9	564	0
5	0.0	104	1	1	1
5	0.0	410	27	284	1
3	0.0	546	8	487	0
5	0.0	495	11	62	1
1	0.44	340	10	219	0
1	0.0	109	2	12	0
5	0.0	431	2	56	1
5	0.5	485	10	295	1
5	0.0	232	1	6	1
4	0.0	516	23	5	1
2	0.3333333333333333	544	13	254	0
5	0.0	265	6	144	1
5	0.0	197	3	6	1
1	0.6666666666666666	272	1	18	0
5	0.0	176	13	114	1
5	0.0	703	5	487	1
5	0.8	488	3	19	1
5	0.0	91	2	234	1
5	0.75	785	58	69	1
5	0.0	190	30	23	1
5	0.0	547	2	52	1
5	0.0	179	2	43	1
3	0.5	327	14	126	0
5	0.0	1242	55	7	1
5	0.0	163	1	11	1
4	0.0	481	1	2	1
5	0.0	195	5	144	1
5	0.0	207	1	4	1
4	0.0	185	1	35	1
5	0.6666666666666666	126	2	12	1
3	0.5	1076	12	117	0
5	0.5	455	1	26	1
5	0.5	211	11	49	1
5	0.0	168	1	1	1
4	0.0	124	2	1	1
5	0.0	361	2	3	1
5	0.0	123	1	10	1
4	0.3333333333333333	997	10	166	1
2	0.5	522	3	11	0
3	0.0	708	4	261	0
5	0.5	557	33	158	1
5	0.0	304	5	2	1
1	0.0	308	2	2	0
5	0.0	310	5	455	1
1	0.8571428571428571	1270	61	246	0
5	0.0	379	1	2	1
5	0.0	188	9	72	1
5	0.6666666666666666	247	1	3	1
1	0.3333333333333333	151	1	16	0
5	0.0	231	1	75	1
5	0.0	248	8	209	1
1	0.0	1533	96	254	0
5	0.0	178	1	320	1
1	0.5	560	3	4	0
5	0.0	484	1	57	1
5	0.0	217	2	1	1
5	0.0	885	2	24	1
5	0.0	168	5	171	1
5	0.5	107	1	12	1
1	0.0	154	5	20	0
5	0.0	237	13	64	1
3	0.3333333333333333	195	2	14	0
2	0.5555555555555556	854	3	387	0
5	0.0	589	4	632	1
1	0.0	230	1	10	0
5	0.0	149	1	6	1
5	0.0	406	28	170	1
5	0.0	246	5	340	1
2	0.2857142857142857	198	7	73	0
5	0.0	2187	2	5	1
5	0.5	290	1	3	1
2	0.42857142857142855	213	3	146	0
5	0.0	596	4	95	1
4	0.0	308	26	13	1
5	0.0	293	12	137	1
5	0.0	103	3	7	1
3	0.5	545	1	75	0
5	0.0	214	1	99	1
5	0.3333333333333333	244	2	506	1
5	0.6666666666666666	1090	9	73	1
5	0.5	401	1	3	1
4	0.75	324	2	39	1
2	0.5	616	1	61	0
5	0.0	210	1	98	1
5	0.5	118	6	17	1
5	0.0	307	1	2	1
5	0.0	195	2	16	1
4	0.0	395	1	10	1
5	0.8	99	1	10	1
4	0.6666666666666666	97	1	38	1
5	0.9615384615384616	1362	3	26	1
4	0.3333333333333333	186	6	149	1
4	0.0	184	10	75	1
5	0.5	253	6	1	1
4	0.0	217	1	224	1
5	0.0	95	3	4	1
2	0.0	127	1	7	0
4	0.5	113	2	2	1
5	0.0	575	3	163	1
5	0.0	628	1	1	1
3	0.0	77	10	246	0
4	0.8235294117647058	1751	113	14	1
5	0.5	351	28	170	1
3	0.0	418	4	3	0
5	0.0	145	11	455	1
5	0.0	190	1	3	1
5	0.0	123	2	27	1
4	0.5	560	26	112	1
5	0.0	168	2	10	1
5	0.0	390	5	178	1
5	0.5	453	2	6	1
5	0.0	289	1	20	1
5	0.6	615	114	33	1
4	0.3333333333333333	563	1	158	1
5	0.8	252	2	9	1
5	0.0	61	1	6	1
5	0.6666666666666666	303	1	15	1
4	0.8	510	9	3	1
5	0.0	431	5	457	1
5	0.0	1171	20	174	1
1	0.0	460	5	114	0
5	0.0	440	1	9	1
5	0.75	75	1	34	1
5	0.0	783	6	238	1
5	0.9166666666666666	682	7	12	1
5	0.3333333333333333	78	24	30	1
3	0.0	143	37	218	0
5	0.0	200	12	112	1
4	0.0	286	1	32	1
1	0.8	308	2	12	0
5	0.6666666666666666	478	3	6	1
5	0.5	259	4	387	1
3	0.3333333333333333	133	5	324	0
4	0.6666666666666666	799	2	139	1
5	0.75	564	25	170	1
5	0.5	639	9	1	1
4	0.0	344	6	70	1
3	0.0	620	1	84	0
5	0.0	637	7	206	1
1	0.5	821	141	107	0
5	0.0	945	4	413	1
5	0.6666666666666666	218	1	9	1
4	0.8	322	10	209	1
5	0.3333333333333333	796	6	19	1
1	0.0	214	1	16	0
5	0.0	334	6	81	1
5	0.5	642	1	40	1
5	0.5	1638	13	4	1
2	0.0	1102	9	261	0
5	0.5	122	1	7	1
4	0.7142857142857143	550	4	18	1
5	0.7857142857142857	729	1	51	1
5	0.5	535	161	224	1
5	0.0	230	2	9	1
3	0.0	233	1	15	0
5	0.0	178	2	1	1
5	0.0	312	2	57	1
5	0.5	221	3	1	1
1	0.0	249	12	455	0
3	0.0	221	1	8	0
1	0.0	143	1	2	0
5	0.5	485	5	63	1
5	0.0	262	7	7	1
3	0.0	185	21	218	0
2	0.0	285	1	5	0
5	0.6666666666666666	150	5	16	1
5	0.8333333333333334	231	3	46	1
5	0.5	145	2	114	1
4	0.0	173	14	13	1
5	0.3333333333333333	827	10	296	1
4	0.5	257	1	71	1
5	0.0	172	24	91	1
5	0.0	148	10	129	1
5	0.5	254	5	59	1
5	0.6666666666666666	346	5	159	1
4	0.75	101	3	14	1
5	0.5	628	1	10	1
5	0.5	530	43	6	1
5	0.0	332	2	276	1
3	0.5	353	10	219	0
5	0.5	191	1	1	1
5	0.5	171	1	24	1
3	0.0	97	1	6	0
5	0.4	140	7	542	1
2	0.0	475	10	91	0
5	0.0	351	5	18	1
5	0.5	468	14	50	1
5	0.0	136	1	1	1
1	0.0	137	12	103	0
5	0.0	109	9	455	1
5	0.0	252	1	2	1
4	0.7777777777777778	544	4	103	1
1	0.0	265	6	4	0
5	0.5	913	1	43	1
1	0.5	835	13	91	0
5	0.0	206	3	46	1
5	0.0	267	18	7	1
4	0.0	905	16	343	1
1	0.3333333333333333	495	1	6	0
1	0.0	416	4	1	0
5	0.6666666666666666	114	1	12	1
5	0.4	1108	4	455	1
5	0.3333333333333333	110	2	6	1
5	0.0	292	8	332	1
5	0.0	168	14	60	1
5	0.3333333333333333	1228	2	1	1
3	0.0	754	1	2	0
5	0.5	561	7	6	1
5	0.0	459	1	104	1
5	0.75	1224	10	50	1
5	0.5	724	20	1	1
5	0.0	126	1	4	1
4	0.0	239	7	267	1
5	0.0	188	1	2	1
5	0.875	423	2	28	1
5	0.0	141	2	2	1
4	0.0	122	1	1	1
5	0.0	246	1	24	1
5	0.0	520	21	81	1
4	0.0	730	52	95	1
5	0.0	184	40	4	1
3	0.0	594	1	14	0
1	0.09090909090909091	666	7	424	0
4	0.75	530	1	15	1
4	0.6666666666666666	477	6	274	1
5	0.0	147	1	5	1
4	0.0	1534	27	347	1
5	0.0	185	5	5	1
2	0.5	1309	141	506	0
1	0.6666666666666666	421	8	54	0
5	0.0	385	1	4	1
1	0.2222222222222222	576	2	50	0
5	0.0	386	2	38	1
5	0.5	434	1	29	1
3	0.0	572	3	177	0
5	0.0	436	1	5	1
5	0.0	3203	204	62	1
2	0.0	557	12	11	0
5	0.0	131	17	126	1
4	0.5	210	3	39	1
4	0.0	433	1	3	1
5	0.5	119	8	4	1
4	0.9166666666666666	129	1	9	1
5	0.0	156	6	48	1
5	0.0	378	1	76	1
5	0.0	439	8	6	1
4	0.0	112	162	217	1
4	0.0	134	6	22	1
5	0.5	498	1	1	1
5	0.5	918	1	13	1
5	0.0	130	6	110	1
5	0.0	1048	5	86	1
2	0.5	79	2	50	0
5	0.0	94	1	8	1
5	0.0	257	1	122	1
1	0.3333333333333333	613	1	18	0
4	0.5	331	9	37	1
5	0.9	385	1	15	1
4	0.5	518	2	4	1
5	0.8571428571428571	1891	52	5	1
5	0.6666666666666666	953	44	5	1
5	0.0	220	2	2	1
5	0.0	294	9	298	1
3	0.0	293	7	48	0
1	0.9523809523809523	1368	5	202	0
2	0.0	414	5	7	0
4	0.0	891	1	44	1
5	0.5	1071	57	172	1
1	0.0	1024	1	66	0
3	0.0	587	40	13	0
1	0.25	476	5	5	0
5	0.8333333333333334	602	14	13	1
4	0.2	143	2	20	1
5	0.75	347	10	219	1
5	0.0	186	5	146	1
1	0.3333333333333333	223	11	117	0
5	0.0	147	1	45	1
2	0.0	148	1	17	0
3	0.6666666666666666	125	15	192	0
5	0.5	570	3	17	1
5	0.0	392	3	5	1
4	0.5	100	1	154	1
5	0.0	346	5	5	1
5	0.0	82	1	13	1
5	0.6666666666666666	924	1	6	1
5	0.6666666666666666	190	1	2	1
5	0.6666666666666666	289	5	324	1
4	0.0	982	3	296	1
5	0.0	335	10	219	1
1	0.1	404	1	8	0
5	0.5	271	1	158	1
5	0.0	475	2	12	1
5	0.0	203	1	4	1
5	0.0	137	1	3	1
1	0.5	318	8	385	0
5	0.0	195	3	43	1
5	0.0	626	7	209	1
5	0.0	119	6	242	1
5	0.0	220	1	1	1
1	0.3333333333333333	657	25	170	0
5	0.8	1639	1	14	1
3	0.5	664	13	487	0
5	0.0	224	3	44	1
2	0.5	907	15	158	0
4	0.0	139	2	14	1
5	0.5	211	14	282	1
5	0.0	227	21	455	1
5	0.0	439	13	77	1
3	0.0	275	7	103	0
3	0.0	388	7	45	0
5	0.7142857142857143	394	3	19	1
5	0.5	233	9	26	1
1	0.6666666666666666	1589	4	5	0
1	0.0	4622	199	13	0
1	0.0	129	14	251	0
4	0.0	275	7	5	1
5	0.0	159	1	92	1
3	0.0	147	3	7	0
5	0.0	200	1	913	1
1	0.6	177	1	102	0
5	0.5	316	1	61	1
1	0.5	116	1	15	0
4	0.0	129	1	13	1
2	0.0	118	2	8	0
5	0.7761194029850746	672	10	219	1
1	0.0	179	1	10	0
5	0.0	410	4	11	1
5	0.0	182	4	8	1
5	0.0	403	1	1	1
5	0.6666666666666666	909	4	30	1
5	0.5	209	1	6	1
3	0.0	543	98	564	0
5	0.0	113	2	3	1
5	0.0	284	9	4	1
5	0.0	402	9	379	1
4	0.6666666666666666	296	14	144	1
5	0.0	1089	2	20	1
5	0.3333333333333333	299	1	1	1
5	0.0	157	1	37	1
1	0.4	728	4	542	0
5	0.9534883720930233	2127	4	73	1
4	0.0	471	3	59	1
5	0.5	712	8	1	1
2	0.3	259	1	3	0
2	0.0	508	1	21	0
4	0.0	851	47	530	1
5	0.8333333333333334	1187	4	84	1
4	0.5	167	2	20	1
5	0.0	142	23	172	1
5	0.9230769230769231	1291	6	98	1
5	0.0	1204	28	170	1
5	0.0	1057	17	1	1
2	0.0	234	2	3	0
5	0.5	1035	1	50	1
5	0.75	490	9	13	1
5	0.42857142857142855	95	2	10	1
1	0.6666666666666666	828	1	13	0
4	0.5	844	21	340	1
5	0.6666666666666666	207	12	170	1
4	0.926829268292683	256	1	41	1
2	0.5	738	11	56	0
1	0.0	244	7	23	0
4	0.0	397	4	37	1
5	0.0	470	54	42	1
5	0.5	494	5	310	1
5	0.0	402	23	1	1
5	0.0	361	1	71	1
5	0.0	183	8	11	1
4	0.5	213	2	15	1
5	0.0	363	1	17	1
1	0.0	162	1	2	0
5	0.0	210	6	192	1
4	0.0	132	5	58	1
5	0.5	332	8	74	1
5	0.5	537	2	251	1
4	0.0	982	4	12	1
5	0.0	585	2	17	1
5	0.25	77	4	158	1
5	0.0	108	6	254	1
5	0.8	927	1	30	1
2	0.5714285714285714	761	2	51	0
4	0.5	130	2	4	1
1	0.0	770	2	5	0
5	0.8	343	1	7	1
4	0.0	153	1	30	1
5	0.5	128	4	28	1
5	0.5	252	10	12	1
4	0.9333333333333333	1622	1	38	1
4	0.0	105	1	2	1
2	0.0	281	1	9	0
3	0.0	109	7	10	0
5	0.75	669	1	49	1
5	0.0	484	7	269	1
4	0.0	524	33	288	1
5	0.5	274	1	9	1
5	0.5	257	1	2	1
4	0.6666666666666666	696	4	28	1
5	0.0	660	18	101	1
5	0.0	155	12	6	1
5	0.0	154	3	23	1
5	0.6666666666666666	209	2	1	1
5	0.5	436	1	43	1
5	0.8461538461538461	1305	34	15	1
5	0.0	164	2	488	1
5	0.0	97	1	36	1
5	0.0	91	1	1	1
5	0.0	143	4	94	1
5	0.6666666666666666	598	3	19	1
5	0.0	114	3	36	1
5	0.0	475	8	455	1
5	0.75	110	5	301	1
5	0.0	427	4	114	1
5	0.8333333333333334	433	1	2	1
5	0.0	218	1	1	1
5	0.3333333333333333	246	20	166	1
5	0.6666666666666666	683	2	556	1
5	0.5	271	3	171	1
5	0.875	167	7	3	1
3	0.6666666666666666	269	1	2	0
5	0.0	686	9	31	1
3	0.5	642	10	61	0
5	0.8	388	1	1	1
4	0.5	892	45	103	1
5	0.3333333333333333	246	2	1	1
3	0.0	344	2	556	0
5	0.0	219	1	2	1
5	0.0	320	2	4	1
3	0.0	137	13	37	0
5	0.5	523	7	23	1
5	0.75	1001	5	86	1
5	0.0	189	2	506	1
5	0.0	440	12	101	1
5	0.5	126	11	564	1
5	0.0	166	1	6	1
4	0.0	307	1	33	1
1	0.6666666666666666	167	1	2	0
5	0.6666666666666666	1086	1	78	1
1	0.36363636363636365	218	2	72	0
1	0.0	289	2	31	0
5	0.8958333333333334	438	37	18	1
1	0.3333333333333333	157	1	2	0
4	0.0	182	3	343	1
1	0.6666666666666666	346	1	40	0
3	0.0	117	2	1	0
5	0.0	406	3	1	1
5	0.0	708	4	169	1
4	0.42857142857142855	248	10	219	1
5	0.6	419	26	10	1
5	0.0	276	8	29	1
5	0.7777777777777778	184	1	42	1
5	0.0	147	9	455	1
5	0.5	1046	38	98	1
5	0.0	261	6	74	1
5	0.0	1132	2	32	1
5	0.0	105	3	16	1
2	0.5	327	6	424	0
5	0.75	594	15	101	1
5	0.6666666666666666	123	32	73	1
1	0.3333333333333333	251	12	91	0
5	0.0	1075	16	96	1
4	0.0	214	20	564	1
1	0.0	291	6	1	0
5	0.0	116	12	174	1
5	0.5	267	3	25	1
4	0.0	291	1	3	1
5	0.6666666666666666	626	256	2	1
5	0.0	285	1	25	1
5	0.0	593	2	22	1
5	0.75	232	1	9	1
2	0.0	1176	13	292	0
5	0.0	1106	1	25	1
5	0.8333333333333334	298	13	1	1
1	0.75	719	37	47	0
5	0.8888888888888888	367	11	158	1
5	0.0	212	6	7	1
5	0.0	181	8	632	1
5	0.0	181	3	18	1
4	0.0	233	22	8	1
5	0.0	213	2	19	1
5	0.0	459	1	86	1
5	0.5	459	1	25	1
5	0.5	378	2	143	1
5	0.0	975	1	7	1
5	0.0	218	25	18	1
5	0.8333333333333334	258	3	1	1
5	0.7	489	23	46	1
5	0.0	90	4	50	1
5	0.6	83	1	5	1
5	0.0	193	4	542	1
5	0.0	308	7	23	1
5	0.0	250	5	27	1
1	0.5294117647058824	662	4	9	0
5	0.0	256	22	288	1
5	0.0	320	1	4	1
5	0.0	196	2	1	1
5	0.0	89	1	224	1
1	0.3333333333333333	382	4	542	0
3	0.6666666666666666	185	5	332	0
5	0.5	482	6	23	1
5	0.0	126	4	542	1
5	0.0	142	1	5	1
5	0.8333333333333334	113	3	10	1
5	0.0	274	7	103	1
5	0.75	113	1	5	1
4	0.9518072289156626	388	1	215	1
5	0.9090909090909091	1623	2	49	1
4	0.5	172	7	76	1
1	0.6666666666666666	120	1	131	0
3	0.0	464	1	85	0
5	0.3333333333333333	1277	4	97	1
5	0.0	285	1	117	1
5	0.0	99	2	271	1
3	0.08695652173913043	116	3	11	0
4	0.0	168	2	68	1
5	0.6	140	1	8	1
4	0.0	345	4	103	1
1	0.25	302	6	232	0
5	0.0	580	11	385	1
5	0.3333333333333333	323	5	332	1
5	0.0	183	1	8	1
5	0.5	931	11	63	1
5	0.0	350	1	36	1
5	0.0	135	5	251	1
4	0.0	237	2	13	1
5	0.5	529	8	4	1
1	0.0	1561	3	171	0
4	0.0	158	1	99	1
2	0.6666666666666666	719	19	16	0
5	0.25	1291	42	13	1
5	0.0	377	7	29	1
5	0.0	506	1	67	1
5	0.5	651	19	2	1
5	0.0	468	14	62	1
5	0.5	671	8	90	1
2	0.2	158	1	12	0
2	0.0	1259	5	18	0
4	0.0	308	1	2	1
3	0.8	531	1	8	0
4	0.75	124	6	10	1
5	0.7142857142857143	677	2	7	1
5	0.0	186	13	288	1
2	0.8888888888888888	290	2	1	0
5	0.6666666666666666	241	2	18	1
5	0.0	306	5	332	1
5	0.6666666666666666	644	1	10	1
2	0.0	1105	4	85	0
5	0.5	413	12	82	1
5	0.5	109	2	21	1
3	0.0	271	1	4	0
4	0.0	368	2	14	1
5	0.5	160	10	219	1
2	0.0	546	5	110	0
4	0.0	144	1	4	1
5	0.0	477	3	91	1
5	0.5	438	11	172	1
5	0.8571428571428571	392	7	1	1
5	0.0	318	1	4	1
5	0.0	155	7	27	1
5	0.0	402	4	301	1
2	0.5	252	4	457	0
5	0.5	881	1	64	1
5	0.0	344	1	11	1
3	0.5	1037	3	51	0
4	0.5	750	1	142	1
2	0.0	99	2	2	0
5	0.75	225	1	11	1
5	0.5	108	36	174	1
5	0.8333333333333334	455	4	13	1
5	0.6666666666666666	351	2	125	1
5	0.0	387	2	1	1
5	0.0	893	4	413	1
5	0.875	380	6	387	1
5	0.0	361	2	45	1
5	0.0	417	16	112	1
4	0.8780487804878049	1431	6	165	1
5	0.0	181	4	10	1
5	0.0	1212	3	257	1
5	0.5	354	1	4	1
3	0.6	526	2	36	0
5	0.5	483	92	7	1
5	0.0	193	4	103	1
5	0.8333333333333334	273	1	21	1
5	0.5	149	1	17	1
5	0.5	2936	20	5	1
5	0.0	647	1	4	1
4	0.0	737	15	424	1
5	0.0	245	1	123	1
2	0.0	144	3	14	0
5	0.5	115	1	5	1
5	0.0	672	11	94	1
1	0.0	562	11	151	0
5	0.8571428571428571	153	1	1	1
3	0.6	468	25	170	0
5	0.5	827	12	105	1
5	0.5	133	54	66	1
5	0.0	373	1	13	1
4	0.0	161	2	3	1
5	0.0	139	1	1	1
