recode,yob,year,smsa,agesq,annwage,ind,occ,marchwt,state,metcode,division,race,age,vet,weeks,marital,class,esr,hrslw,hrsly,higratt,higrcomp,wageflag,esrflag,age2,educ,veteran,black,other,city,balsmsa,spsepres,lott1,lott2,lott3,lott4,lott5,lott6,lott7,lott8,lott9,lott10,lott11,lott12,lott13,college,someco,yr81,yr82,yr83,yr84,yr85,yob44,yob45,yob46,yob47,yob48,yob49,yob50,yob51,yob52,yob53,neweng,midatl,eastnth,westnth,sthatl,eaststh,weststh,mount,pacific
8,45,85,0.0,1600.0,40000.0,711.0,253.0,49387.0,82.0,4.0,8.0,1.0,40.0,6.0,52.0,1.0,5.0,1.0,40.0,35.0,17.0,1.0,0.0,0.0,40,16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,46,85,0.0,1444.0,32500.0,991.0,905.0,49387.0,82.0,4.0,8.0,1.0,38.0,5.0,52.0,1.0,2.0,1.0,40.0,40.0,15.0,1.0,0.0,0.0,39,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,49,85,0.0,1225.0,22500.0,842.0,157.0,24950.0,82.0,4.0,8.0,1.0,35.0,6.0,52.0,1.0,4.0,1.0,55.0,55.0,18.0,2.0,0.0,0.0,36,16,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,49,85,0.0,1225.0,6240.0,641.0,436.0,49506.0,82.0,4.0,8.0,1.0,35.0,6.0,26.0,1.0,1.0,7.0,0.0,48.0,14.0,1.0,1.0,0.0,36,13,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14,50,85,0.0,1156.0,16400.0,421.0,889.0,48986.0,82.0,4.0,8.0,1.0,34.0,1.0,52.0,1.0,1.0,1.0,40.0,37.0,13.0,1.0,1.0,0.0,35,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10,50,85,0.0,1156.0,29000.0,60.0,585.0,49995.0,82.0,4.0,8.0,1.0,34.0,6.0,52.0,6.0,1.0,3.0,0.0,45.0,13.0,1.0,0.0,0.0,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13,50,85,0.0,1089.0,24000.0,712.0,16.0,50152.0,82.0,4.0,8.0,1.0,33.0,1.0,52.0,1.0,1.0,1.0,40.0,40.0,12.0,1.0,1.0,0.0,35,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11,49,85,0.0,1225.0,33000.0,421.0,226.0,49313.0,82.0,4.0,8.0,1.0,35.0,6.0,52.0,1.0,1.0,1.0,45.0,20.0,16.0,1.0,0.0,0.0,36,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,49,85,0.0,1225.0,90.0,580.0,805.0,49313.0,82.0,4.0,8.0,1.0,35.0,5.0,1.0,1.0,1.0,5.0,0.0,10.0,14.0,2.0,0.0,0.0,36,12,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7,46,85,0.0,1444.0,20000.0,440.0,19.0,48997.0,82.0,4.0,8.0,1.0,38.0,1.0,52.0,1.0,1.0,1.0,45.0,40.0,18.0,2.0,0.0,0.0,39,16,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,50,85,0.0,1156.0,0.0,751.0,507.0,181500.0,91.0,4.0,9.0,1.0,34.0,6.0,52.0,8.0,6.0,1.0,60.0,35.0,5.0,2.0,0.0,0.0,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8,52,85,0.0,1024.0,15735.0,880.0,176.0,225263.0,84.0,3.0,8.0,1.0,32.0,6.0,52.0,1.0,1.0,1.0,15.0,45.0,19.0,1.0,0.0,0.0,33,18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
14,51,85,0.0,1156.0,21600.0,842.0,157.0,52298.0,85.0,3.0,8.0,1.0,34.0,6.0,52.0,1.0,1.0,1.0,80.0,50.0,17.0,1.0,0.0,0.0,34,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10,53,85,0.0,961.0,26800.0,922.0,3.0,46658.0,85.0,3.0,8.0,1.0,31.0,6.0,52.0,1.0,3.0,1.0,40.0,40.0,15.0,1.0,0.0,0.0,32,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4,49,85,0.0,1296.0,45000.0,850.0,69.0,78340.0,85.0,3.0,8.0,1.0,36.0,6.0,52.0,1.0,3.0,1.0,40.0,40.0,18.0,1.0,0.0,0.0,36,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,47,85,0.0,1369.0,32000.0,850.0,783.0,78340.0,85.0,3.0,8.0,1.0,37.0,6.0,52.0,1.0,3.0,1.0,46.0,40.0,19.0,1.0,0.0,0.0,38,18,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,51,85,0.0,1089.0,21119.0,842.0,156.0,234397.0,93.0,2.0,9.0,1.0,33.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,18.0,1.0,0.0,0.0,34,17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,48,85,0.0,1296.0,1000.0,60.0,869.0,78709.0,85.0,3.0,8.0,3.0,36.0,6.0,4.0,1.0,4.0,3.0,0.0,40.0,13.0,1.0,0.0,0.0,37,12,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,44,85,0.0,1600.0,40000.0,542.0,243.0,244683.0,93.0,2.0,9.0,1.0,40.0,1.0,52.0,1.0,5.0,1.0,50.0,50.0,15.0,1.0,1.0,0.0,41,14,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,48,85,0.0,1296.0,16000.0,641.0,433.0,121315.0,93.0,2.0,9.0,1.0,36.0,6.0,52.0,1.0,1.0,1.0,70.0,60.0,17.0,1.0,1.0,0.0,37,16,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,45,85,0.0,1521.0,0.0,60.0,579.0,243832.0,93.0,2.0,9.0,1.0,39.0,6.0,42.0,1.0,6.0,1.0,40.0,35.0,13.0,1.0,0.0,0.0,40,12,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,53,85,0.0,961.0,2400.0,751.0,505.0,240538.0,93.0,3.0,9.0,1.0,31.0,6.0,12.0,1.0,1.0,1.0,35.0,40.0,13.0,2.0,0.0,0.0,32,11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9,47,85,0.0,1369.0,7150.0,410.0,804.0,239627.0,93.0,3.0,9.0,1.0,37.0,6.0,52.0,1.0,6.0,1.0,60.0,60.0,13.0,1.0,0.0,0.0,38,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,48,85,0.0,1296.0,26400.0,910.0,418.0,239627.0,93.0,3.0,9.0,1.0,36.0,1.0,52.0,1.0,4.0,1.0,45.0,40.0,17.0,1.0,0.0,0.0,37,16,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,50,85,0.0,1156.0,20102.0,612.0,505.0,30355.0,83.0,3.0,8.0,1.0,34.0,5.0,52.0,1.0,1.0,1.0,45.0,45.0,13.0,1.0,0.0,0.0,35,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5,49,85,0.0,1225.0,19500.0,461.0,366.0,48997.0,82.0,4.0,8.0,1.0,35.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,19.0,1.0,0.0,0.0,36,18,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7,52,85,0.0,1024.0,3300.0,221.0,889.0,52298.0,85.0,3.0,8.0,1.0,32.0,6.0,22.0,1.0,1.0,1.0,40.0,40.0,10.0,1.0,0.0,0.0,33,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4,50,85,0.0,1156.0,6968.0,410.0,875.0,46658.0,85.0,3.0,8.0,1.0,34.0,6.0,52.0,1.0,4.0,1.0,32.0,40.0,3.0,1.0,0.0,0.0,35,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,53,85,0.0,961.0,16538.0,462.0,804.0,46378.0,85.0,3.0,8.0,1.0,31.0,6.0,52.0,1.0,1.0,1.0,40.0,48.0,13.0,1.0,0.0,0.0,32,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,53,85,,,,,,,,,,,,,,,,,,,,,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12,51,85,0.0,1156.0,35000.0,841.0,178.0,162866.0,92.0,2.0,9.0,1.0,34.0,6.0,52.0,1.0,1.0,1.0,45.0,45.0,17.0,1.0,0.0,0.0,34,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14,48,85,0.0,1296.0,30250.0,931.0,303.0,176676.0,92.0,2.0,9.0,1.0,36.0,6.0,52.0,6.0,3.0,1.0,40.0,40.0,18.0,2.0,0.0,0.0,37,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,44,85,0.0,1681.0,45000.0,312.0,57.0,167130.0,92.0,2.0,9.0,1.0,41.0,1.0,52.0,6.0,1.0,2.0,0.0,40.0,17.0,1.0,0.0,0.0,41,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,47,85,0.0,1369.0,40788.0,441.0,55.0,230845.0,93.0,2.0,9.0,1.0,37.0,1.0,52.0,1.0,1.0,1.0,36.0,40.0,13.0,1.0,0.0,0.0,38,12,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,45,85,0.0,1521.0,65000.0,730.0,19.0,251660.0,93.0,2.0,9.0,1.0,39.0,1.0,52.0,6.0,1.0,1.0,50.0,40.0,19.0,1.0,0.0,0.0,40,18,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,46,85,0.0,1444.0,21000.0,462.0,804.0,261182.0,93.0,2.0,9.0,1.0,38.0,1.0,52.0,7.0,1.0,1.0,40.0,40.0,13.0,1.0,1.0,0.0,39,12,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,44,85,0.0,1600.0,32000.0,60.0,19.0,156872.0,92.0,4.0,9.0,1.0,40.0,6.0,52.0,1.0,4.0,1.0,40.0,40.0,17.0,2.0,1.0,0.0,41,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,47,85,0.0,1369.0,26399.0,231.0,644.0,156872.0,92.0,4.0,9.0,1.0,37.0,1.0,46.0,1.0,1.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,38,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,45,85,0.0,1521.0,28500.0,441.0,529.0,290216.0,91.0,4.0,9.0,1.0,39.0,1.0,52.0,1.0,1.0,1.0,40.0,40.0,16.0,1.0,0.0,0.0,40,15,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,51,85,0.0,1156.0,0.0,0.0,0.0,247355.0,93.0,1.0,9.0,3.0,34.0,6.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,34,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,49,85,0.0,1296.0,25000.0,460.0,213.0,238649.0,93.0,1.0,9.0,1.0,36.0,6.0,52.0,6.0,1.0,1.0,40.0,40.0,15.0,1.0,0.0,0.0,36,14,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,44,85,0.0,1600.0,28000.0,901.0,8.0,243446.0,93.0,1.0,9.0,1.0,40.0,1.0,52.0,7.0,3.0,1.0,40.0,40.0,15.0,2.0,0.0,0.0,41,13,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,49,85,0.0,1225.0,36000.0,601.0,23.0,30043.0,83.0,3.0,8.0,1.0,35.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,17.0,1.0,0.0,0.0,36,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14,50,85,0.0,1156.0,38000.0,530.0,243.0,30355.0,83.0,3.0,8.0,1.0,34.0,6.0,52.0,1.0,1.0,1.0,52.0,40.0,13.0,1.0,0.0,0.0,35,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,53,85,0.0,1024.0,23000.0,842.0,156.0,29895.0,83.0,3.0,8.0,1.0,32.0,6.0,52.0,1.0,4.0,1.0,40.0,40.0,17.0,1.0,0.0,0.0,32,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,45,85,0.0,1521.0,47962.0,930.0,179.0,16401.0,94.0,3.0,9.0,1.0,39.0,6.0,52.0,1.0,3.0,1.0,32.0,38.0,19.0,1.0,0.0,0.0,40,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,53,85,0.0,961.0,35000.0,60.0,849.0,17215.0,94.0,3.0,9.0,1.0,31.0,6.0,52.0,1.0,1.0,1.0,60.0,65.0,14.0,1.0,1.0,0.0,32,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,45,85,0.0,1521.0,60000.0,42.0,373.0,17038.0,94.0,3.0,9.0,1.0,39.0,1.0,26.0,1.0,1.0,1.0,84.0,84.0,15.0,1.0,0.0,0.0,40,14,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,53,85,0.0,961.0,48000.0,641.0,436.0,16868.0,94.0,3.0,9.0,3.0,31.0,6.0,36.0,1.0,1.0,1.0,84.0,84.0,13.0,1.0,0.0,0.0,32,12,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14,44,85,0.0,1600.0,10000.0,712.0,254.0,17038.0,94.0,3.0,9.0,1.0,40.0,6.0,50.0,1.0,6.0,1.0,55.0,55.0,13.0,1.0,0.0,0.0,41,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,52,85,0.0,1089.0,24000.0,432.0,58.0,16954.0,94.0,3.0,9.0,1.0,33.0,6.0,50.0,1.0,1.0,1.0,99.0,40.0,19.0,1.0,0.0,0.0,33,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,49,85,0.0,1225.0,15678.0,580.0,268.0,88987.0,87.0,4.0,8.0,1.0,35.0,6.0,49.0,1.0,1.0,1.0,20.0,30.0,15.0,2.0,0.0,0.0,36,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,44,85,0.0,1600.0,15500.0,60.0,567.0,92220.0,87.0,4.0,8.0,1.0,40.0,1.0,52.0,1.0,1.0,1.0,40.0,40.0,15.0,1.0,0.0,0.0,41,14,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,52,85,0.0,1024.0,3000.0,60.0,865.0,40404.0,83.0,3.0,8.0,1.0,32.0,6.0,22.0,8.0,1.0,1.0,57.0,40.0,17.0,2.0,1.0,0.0,33,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8,53,85,0.0,961.0,11930.0,612.0,269.0,29895.0,83.0,3.0,8.0,1.0,31.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,16.0,2.0,0.0,0.0,32,14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,46,85,0.0,1521.0,12098.0,0.0,0.0,241885.0,93.0,2.0,9.0,3.0,39.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,39,12,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,46,85,0.0,1444.0,35000.0,322.0,796.0,240766.0,93.0,3.0,9.0,1.0,38.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,14.0,1.0,0.0,0.0,39,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,50,85,0.0,1156.0,9200.0,772.0,458.0,66419.0,82.0,4.0,8.0,1.0,34.0,6.0,51.0,6.0,1.0,1.0,46.0,45.0,14.0,1.0,0.0,0.0,35,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6,48,85,0.0,1296.0,19191.0,612.0,503.0,49900.0,82.0,4.0,8.0,1.0,36.0,1.0,52.0,1.0,1.0,1.0,49.0,48.0,15.0,1.0,0.0,0.0,37,14,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,48,85,0.0,1296.0,25000.0,842.0,157.0,40316.0,81.0,4.0,8.0,1.0,36.0,6.0,42.0,1.0,4.0,1.0,60.0,70.0,18.0,1.0,0.0,0.0,37,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,50,85,0.0,1156.0,25000.0,400.0,889.0,162334.0,92.0,4.0,9.0,1.0,34.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,35,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13,50,85,0.0,1225.0,30000.0,60.0,595.0,16579.0,94.0,3.0,9.0,1.0,35.0,6.0,40.0,1.0,1.0,3.0,0.0,40.0,13.0,1.0,0.0,0.0,35,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9,49,85,0.0,1225.0,40000.0,21.0,19.0,16579.0,94.0,3.0,9.0,1.0,35.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,19.0,1.0,0.0,0.0,36,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,48,85,0.0,1296.0,34000.0,42.0,47.0,17800.0,94.0,3.0,9.0,1.0,36.0,1.0,52.0,8.0,1.0,1.0,40.0,40.0,17.0,1.0,0.0,0.0,37,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,52,85,0.0,1024.0,63800.0,552.0,75.0,16579.0,94.0,3.0,9.0,1.0,32.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,19.0,1.0,0.0,0.0,33,18,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,46,85,0.0,1444.0,22000.0,0.0,0.0,16500.0,94.0,3.0,9.0,1.0,38.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,39,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,44,85,0.0,1600.0,86000.0,600.0,19.0,16409.0,94.0,3.0,9.0,1.0,40.0,1.0,52.0,1.0,1.0,3.0,0.0,72.0,17.0,1.0,0.0,0.0,41,16,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,51,85,0.0,1089.0,35200.0,641.0,518.0,16579.0,94.0,3.0,9.0,1.0,33.0,5.0,52.0,1.0,1.0,1.0,40.0,40.0,15.0,1.0,1.0,0.0,34,14,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14,47,85,0.0,1369.0,22500.0,641.0,435.0,8164.0,94.0,3.0,9.0,1.0,37.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,38,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,47,85,0.0,1444.0,40000.0,420.0,235.0,32817.0,94.0,3.0,9.0,1.0,38.0,1.0,52.0,1.0,1.0,2.0,0.0,84.0,19.0,1.0,0.0,0.0,38,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,46,85,0.0,1521.0,33000.0,601.0,243.0,32817.0,94.0,3.0,9.0,1.0,39.0,1.0,52.0,1.0,1.0,1.0,40.0,40.0,14.0,1.0,0.0,0.0,39,13,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,51,85,0.0,1089.0,40000.0,930.0,166.0,16579.0,94.0,3.0,9.0,1.0,33.0,6.0,52.0,1.0,2.0,1.0,45.0,42.0,19.0,1.0,0.0,0.0,34,18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
